facility_name,license_number,municipality,zip_code,metrc_tag,product_name,product_category
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000020515,Fruity Pebbles Vape Cart,Vape Cart
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000017747,Grape Soda 1g Vape,Vape Cart
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000017753,Jungle Juice Vape Cart,Vape Cart
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000017761,Lemon Cheese Cake Vape,Vape Cart
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000017763,Lemon Drop Vape Cart,Vape Cart
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000014502,Lemon Pie Vape Cart,Vape Cart
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000017268,OG Disposables,Vape Cart
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000017770,OG Vape Cart,Vape Cart
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000017778,Orange Soda Vape Cart,Vape Cart
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000016844,Pina Colada Disposables,Vape Cart
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000017786,Pina Colada Vape Cart,Vape Cart
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000017796,Red Velvet 1g Vape,Vape Cart
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000017802,Sour Apple Vape Cart,Vape Cart
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000017804,Strawberry Cough 1g Vape,Vape Cart
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000016358,Strawberry Shortcake 1g Disposable,Vape Cart
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000017814,Strawberry Shortcake Vape Cart,Vape Cart
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000020531,Strawberry Shortcake Vape Cart,Vape Cart
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000021086,Strawberry Shortcake Vape Cart,Vape Cart
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000017832,Watermelon Freeze Disposables,Vape Cart
House of Dank Grand Rapids,AU-R-000831,Grand Rapids,49546,1A4050300038CFE000017816,Watermelon Freeze Vape Cart,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000021572,OG 1g Infused Preroll,Infused Pre-Rolls
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000009237,Peach Mango 1g Infused Preroll,Infused Pre-Rolls
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000009240,Skywalker 1g Infused Preroll,Infused Pre-Rolls
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000009246,Skywalker 1g Infused Preroll,Infused Pre-Rolls
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000021573,Skywalker 1g Infused Preroll,Infused Pre-Rolls
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000009227,Waui 1g Infused Preroll,Infused Pre-Rolls
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000021574,Waui 1g Infused Preroll,Infused Pre-Rolls
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000020423,Apple Burst 1g Vape,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000009306,Banana Split Vape Cart,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017718,Banana Split Vape Cart,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000016395,Blue Razz 1g Disposable,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000016113,Blue Razz Vape Cart,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017825,Blueberry Pancake 1g Disposable,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000009308,Blueberry Pancake 1g vape,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017725,Blueberry Pancake 1g vape,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000015465,Bubble Gum 1g vape,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000016819,Cherry Pie 1g Disposable,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017728,Cherry Pie Vape Cart,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017737,Dirty Shirly 1g Vape,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017197,Fruity Pebbles 1g Disposable,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017742,Fruity Pebbles Vape Cart,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000020441,Fruity Pebbles Vape Cart,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017748,Grape Soda 1g Vape,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000009312,Jungle Juice 1g Disposable,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000016014,Jungle Juice 1g Disposable,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000009299,Jungle Juice Vape Cart,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017752,Jungle Juice Vape Cart,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000009311,Lemon Cheese Cake Disposable,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017759,Lemon Cheese Cake Vape,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017767,Lemon Drop Vape Cart,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017249,OG Disposables,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017772,OG Vape Cart,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017776,Orange Soda Vape Cart,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000016843,Pina Colada Disposables,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017790,Pina Colada Vape Cart,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017792,Red Velvet 1g Vape,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000009309,Sour Apple 1g Disposable,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000009307,Sour Apple Vape Cart,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017799,Sour Apple Vape Cart,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017809,Strawberry Cough 1g Vape,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000016370,Strawberry Shortcake 1g Disposable,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017810,Strawberry Shortcake Vape Cart,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000020445,Strawberry Shortcake Vape Cart,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000021094,Strawberry Shortcake Vape Cart,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000015983,Watermelon Freeze Disposables,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000009302,Watermelon Freeze Vape Cart,Vape Cart
"House of Dank Michigan, LLC",AU-R-000894,Detroit,48234,1A4050300038CFE000017817,Watermelon Freeze Vape Cart,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000009173,Peach Mango 1g Infused Preroll,Infused Pre-Rolls
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000009174,Watermelon 1g Infused Preroll,Infused Pre-Rolls
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000009178,Watermelon 1g Infused Preroll,Infused Pre-Rolls
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000020419,Apple Burst 1g Vape,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017719,Banana Split Vape Cart,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000016393,Blue Razz 1g Disposable,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000016104,Blue Razz Vape Cart,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017827,Blueberry Pancake 1g Disposable,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017724,Blueberry Pancake 1g vape,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000015470,Bubble Gum 1g vape,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000016823,Cherry Pie 1g Disposable,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017731,Cherry Pie Vape Cart,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017733,Dirty Shirly 1g Vape,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017202,Fruity Pebbles 1g Disposable,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017739,Fruity Pebbles Vape Cart,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017745,Grape Soda 1g Vape,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017754,Jungle Juice Vape Cart,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017757,Lemon Cheese Cake Vape,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017762,Lemon Drop Vape Cart,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017264,OG Disposables,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017768,OG Vape Cart,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000016846,Pina Colada Disposables,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017788,Pina Colada Vape Cart,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017793,Red Velvet 1g Vape,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017798,Sour Apple Vape Cart,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017805,Strawberry Cough 1g Vape,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000019120,Strawberry Cough 1g Vape,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000016371,Strawberry Shortcake 1g Disposable,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017813,Strawberry Shortcake Vape Cart,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000020417,Strawberry Shortcake Vape Cart,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000020446,Strawberry Shortcake Vape Cart,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017831,Watermelon Freeze Disposables,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000017819,Watermelon Freeze Vape Cart,Vape Cart
House of Dank TC,AU-R-000958,Traverse City,49686,1A4050300038CFE000018286,Watermelon Freeze Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000021671,OG 1g Infused Preroll,Infused Pre-Rolls
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000021672,Skywalker 1g Infused Preroll,Infused Pre-Rolls
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000021673,Waui 1g Infused Preroll,Infused Pre-Rolls
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000017679,Banana Split Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000016398,Blue Razz 1g Disposable,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000020447,Blue Razz 1g Disposable,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000016103,Blue Razz Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000017713,Blueberry Pancake 1g Disposable,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000017697,Blueberry Pancake 1g vape,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000018142,Blueberry Pancake 1g vape,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000016831,Cherry Pie 1g Disposable,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000017698,Cherry Pie Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000018864,Cherry Pie Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000017699,Dirty Shirly 1g Vape,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000017203,Fruity Pebbles 1g Disposable,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000017700,Fruity Pebbles Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000018866,Fruity Pebbles Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000017701,Grape Soda 1g Vape,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000016011,Jungle Juice 1g Disposable,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000017702,Jungle Juice Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000017703,Lemon Cheese Cake Vape,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000018865,Lemon Cheese Cake Vape,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000017704,Lemon Drop Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000018414,Lemon Drop Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000017247,OG Disposables,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000017705,OG Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000019112,OG Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000017706,Orange Soda Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000016849,Pina Colada Disposables,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000017708,Pina Colada Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000018863,Pineapple Express 1g Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000016176,Pink Lemonade 1g Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000017709,Red Velvet 1g Vape,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000017710,Sour Apple Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000018870,Sour Apple Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000018869,Strawberry Cough 1g Vape,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000016372,Strawberry Shortcake 1g Disposable,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000017711,Strawberry Shortcake Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000020460,Strawberry Shortcake Vape Cart,Vape Cart
House of Dank Ypsilanti,AU-R-000876,Ypsilanti,48198,1A4050300038CFE000015978,Watermelon Freeze Disposables,Vape Cart
House of Zen,AU-R-000896,Detroit,48215,1A4050300038CFE000009885,Peach Mango 1g Infused Preroll,Infused Pre-Rolls
House of Zen,AU-R-000896,Detroit,48215,1A4050300038CFE000009884,Strawberry 1g Infused Preroll,Infused Pre-Rolls
House of Zen,AU-R-000896,Detroit,48215,1A4050300038CFE000009881,Waui 1g Infused Preroll,Infused Pre-Rolls
House of Zen,AU-R-000896,Detroit,48215,1A4050300038CFE000009874,Banana Split 1g Disposable,Vape Cart
House of Zen,AU-R-000896,Detroit,48215,1A4050300038CFE000009876,Jungle Juice 1g Disposable,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000015233,Banana Split 1g Disposable,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000015252,Banana Split 1g Disposable,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000015352,Banana Split Box 5 PK Vape Cart,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000014569,Blue Dream Vape Cart,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000015719,Blue Dream Vape Cart,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000015720,Blue Dream Vape Cart,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000014118,Blue Razz 1g Disposable,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000014122,Blue Razz 1g Disposable,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000016403,Blue Razz 1g Disposable,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000016405,Blue Razz 1g Disposable,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000014571,Blueberry Pancake 1g vape,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000015410,Blueberry Pancake 1g vape,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000015412,Blueberry Pancake 1g vape,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000017066,Blueberry Pancake 1g vape,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000017067,Blueberry Pancake 1g vape,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000015478,Bubble Gum Box 5 PK Vape Cart,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000014752,Fruity Pebbles 1g Disposable,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000014753,Fruity Pebbles 1g Disposable,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000015307,Fruity Pebbles Box 5 PK Vape Cart,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000014577,Grape Soda 1g Vape,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000016019,Jungle Juice 1g Disposable,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000016020,Jungle Juice 1g Disposable,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000015729,Jungle Juice Box 5 PK Vape Cart,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000014409,Jungle Juice Vape Cart,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000014421,Jungle Juice Vape Cart,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000015201,Jungle Juice Vape Cart,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000016916,Jungle Juice Vape Cart,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000016924,Jungle Juice Vape Cart,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000015069,OG Disposables,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000014004,Orange Soda 1g Disposable,Vape Cart
Jade Collection of Morenci,AU-R-000610,Morenci,49256,1A4050300038CFE000015727,Orange Soda 1g Disposable,Vape Cart
